编号,图标预览,中文名,英文名,图标来源,图标集,场景章节,隐喻含义,建议用法,中文关键词,英文关键词,所在PPT页码,所在PPT分类,Office改色状态,授权提示
DATA-064,,目标靶心·上升,TargetUp,原创设计·程序化生成,PPT图标语义库·可改色形状,01_数据指标趋势,靶心象征精准目标（上升变体）,用于OKR、KPI、目标管理（上升场景）,靶心 / 目标 / 精准 / OKR / 上升,"target, bullseye, okr, up",4,01_数据指标趋势,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
DATA-065,,目标靶心·下降,TargetDown,原创设计·程序化生成,PPT图标语义库·可改色形状,01_数据指标趋势,靶心象征精准目标（下降变体）,用于OKR、KPI、目标管理（下降场景）,靶心 / 目标 / 精准 / OKR / 下降,"target, bullseye, okr, down",4,01_数据指标趋势,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
DATA-066,,目标靶心·洞察,TargetInsight,原创设计·程序化生成,PPT图标语义库·可改色形状,01_数据指标趋势,靶心象征精准目标（洞察变体）,用于OKR、KPI、目标管理（洞察场景）,靶心 / 目标 / 精准 / OKR / 洞察,"target, bullseye, okr, insight",4,01_数据指标趋势,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
DATA-067,,漏斗数据,DataFunnel,原创设计·程序化生成,PPT图标语义库·可改色形状,01_数据指标趋势,漏斗象征逐层筛选,用于转化漏斗、流量漏斗,漏斗 / 筛选 / 转化,"funnel, filter, conversion",4,01_数据指标趋势,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
DATA-068,,漏斗数据·已验证,DataFunnelVerified,原创设计·程序化生成,PPT图标语义库·可改色形状,01_数据指标趋势,漏斗象征逐层筛选（已验证变体）,用于转化漏斗、流量漏斗（已验证场景）,漏斗 / 筛选 / 转化 / 已验证,"funnel, filter, conversion, verified",4,01_数据指标趋势,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
DATA-069,,漏斗数据·预警,DataFunnelAlert,原创设计·程序化生成,PPT图标语义库·可改色形状,01_数据指标趋势,漏斗象征逐层筛选（预警变体）,用于转化漏斗、流量漏斗（预警场景）,漏斗 / 筛选 / 转化 / 预警,"funnel, filter, conversion, alert",4,01_数据指标趋势,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
DATA-070,,漏斗数据·上升,DataFunnelUp,原创设计·程序化生成,PPT图标语义库·可改色形状,01_数据指标趋势,漏斗象征逐层筛选（上升变体）,用于转化漏斗、流量漏斗（上升场景）,漏斗 / 筛选 / 转化 / 上升,"funnel, filter, conversion, up",4,01_数据指标趋势,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
DATA-071,,漏斗数据·下降,DataFunnelDown,原创设计·程序化生成,PPT图标语义库·可改色形状,01_数据指标趋势,漏斗象征逐层筛选（下降变体）,用于转化漏斗、流量漏斗（下降场景）,漏斗 / 筛选 / 转化 / 下降,"funnel, filter, conversion, down",4,01_数据指标趋势,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
DATA-072,,漏斗数据·洞察,DataFunnelInsight,原创设计·程序化生成,PPT图标语义库·可改色形状,01_数据指标趋势,漏斗象征逐层筛选（洞察变体）,用于转化漏斗、流量漏斗（洞察场景）,漏斗 / 筛选 / 转化 / 洞察,"funnel, filter, conversion, insight",4,01_数据指标趋势,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
DATA-073,,心电脉搏,Pulse,原创设计·程序化生成,PPT图标语义库·可改色形状,01_数据指标趋势,脉冲线象征活跃/异常点,用于实时监控、心跳健康度,脉冲 / 心跳 / 实时 / 活跃,"pulse, heartbeat, live",4,01_数据指标趋势,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
DATA-074,,心电脉搏·已验证,PulseVerified,原创设计·程序化生成,PPT图标语义库·可改色形状,01_数据指标趋势,脉冲线象征活跃/异常点（已验证变体）,用于实时监控、心跳健康度（已验证场景）,脉冲 / 心跳 / 实时 / 活跃 / 已验证,"pulse, heartbeat, live, verified",4,01_数据指标趋势,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
DATA-075,,心电脉搏·预警,PulseAlert,原创设计·程序化生成,PPT图标语义库·可改色形状,01_数据指标趋势,脉冲线象征活跃/异常点（预警变体）,用于实时监控、心跳健康度（预警场景）,脉冲 / 心跳 / 实时 / 活跃 / 预警,"pulse, heartbeat, live, alert",4,01_数据指标趋势,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
DATA-076,,心电脉搏·上升,PulseUp,原创设计·程序化生成,PPT图标语义库·可改色形状,01_数据指标趋势,脉冲线象征活跃/异常点（上升变体）,用于实时监控、心跳健康度（上升场景）,脉冲 / 心跳 / 实时 / 活跃 / 上升,"pulse, heartbeat, live, up",4,01_数据指标趋势,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
DATA-077,,心电脉搏·下降,PulseDown,原创设计·程序化生成,PPT图标语义库·可改色形状,01_数据指标趋势,脉冲线象征活跃/异常点（下降变体）,用于实时监控、心跳健康度（下降场景）,脉冲 / 心跳 / 实时 / 活跃 / 下降,"pulse, heartbeat, live, down",4,01_数据指标趋势,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
DATA-078,,心电脉搏·洞察,PulseInsight,原创设计·程序化生成,PPT图标语义库·可改色形状,01_数据指标趋势,脉冲线象征活跃/异常点（洞察变体）,用于实时监控、心跳健康度（洞察场景）,脉冲 / 心跳 / 实时 / 活跃 / 洞察,"pulse, heartbeat, live, insight",4,01_数据指标趋势,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
DATA-079,,日数据,DailyMetric,原创设计·程序化生成,PPT图标语义库·可改色形状,01_数据指标趋势,日历+点位象征日维度数据,用于日报、按天指标,日报 / 日数据 / 按天,"daily, calendar, day",4,01_数据指标趋势,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
DATA-080,,日数据·已验证,DailyMetricVerified,原创设计·程序化生成,PPT图标语义库·可改色形状,01_数据指标趋势,日历+点位象征日维度数据（已验证变体）,用于日报、按天指标（已验证场景）,日报 / 日数据 / 按天 / 已验证,"daily, calendar, day, verified",4,01_数据指标趋势,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
DATA-081,,日数据·预警,DailyMetricAlert,原创设计·程序化生成,PPT图标语义库·可改色形状,01_数据指标趋势,日历+点位象征日维度数据（预警变体）,用于日报、按天指标（预警场景）,日报 / 日数据 / 按天 / 预警,"daily, calendar, day, alert",5,01_数据指标趋势,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
DATA-082,,日数据·上升,DailyMetricUp,原创设计·程序化生成,PPT图标语义库·可改色形状,01_数据指标趋势,日历+点位象征日维度数据（上升变体）,用于日报、按天指标（上升场景）,日报 / 日数据 / 按天 / 上升,"daily, calendar, day, up",5,01_数据指标趋势,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
DATA-083,,日数据·下降,DailyMetricDown,原创设计·程序化生成,PPT图标语义库·可改色形状,01_数据指标趋势,日历+点位象征日维度数据（下降变体）,用于日报、按天指标（下降场景）,日报 / 日数据 / 按天 / 下降,"daily, calendar, day, down",5,01_数据指标趋势,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
DATA-084,,日数据·洞察,DailyMetricInsight,原创设计·程序化生成,PPT图标语义库·可改色形状,01_数据指标趋势,日历+点位象征日维度数据（洞察变体）,用于日报、按天指标（洞察场景）,日报 / 日数据 / 按天 / 洞察,"daily, calendar, day, insight",5,01_数据指标趋势,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
DATA-085,,排行榜,Ranking,原创设计·程序化生成,PPT图标语义库·可改色形状,01_数据指标趋势,Top榜单的领奖台造型,用于销售排行、人员排名,排行 / Top / 领奖台,"ranking, top, leaderboard",5,01_数据指标趋势,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
DATA-086,,排行榜·已验证,RankingVerified,原创设计·程序化生成,PPT图标语义库·可改色形状,01_数据指标趋势,Top榜单的领奖台造型（已验证变体）,用于销售排行、人员排名（已验证场景）,排行 / Top / 领奖台 / 已验证,"ranking, top, leaderboard, verified",5,01_数据指标趋势,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
DATA-087,,排行榜·预警,RankingAlert,原创设计·程序化生成,PPT图标语义库·可改色形状,01_数据指标趋势,Top榜单的领奖台造型（预警变体）,用于销售排行、人员排名（预警场景）,排行 / Top / 领奖台 / 预警,"ranking, top, leaderboard, alert",5,01_数据指标趋势,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
DATA-088,,排行榜·上升,RankingUp,原创设计·程序化生成,PPT图标语义库·可改色形状,01_数据指标趋势,Top榜单的领奖台造型（上升变体）,用于销售排行、人员排名（上升场景）,排行 / Top / 领奖台 / 上升,"ranking, top, leaderboard, up",5,01_数据指标趋势,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
TRAIN-001,,课堂教学,Classroom,原创设计·程序化生成,PPT图标语义库·可改色形状,02_员工培训辅导,黑板+座位象征课堂,用于培训课程、内训,课堂 / 教学 / 培训,"classroom, training, lesson",7,02_员工培训辅导,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
TRAIN-002,,课堂教学·已验证,ClassroomVerified,原创设计·程序化生成,PPT图标语义库·可改色形状,02_员工培训辅导,黑板+座位象征课堂（已验证变体）,用于培训课程、内训（已验证场景）,课堂 / 教学 / 培训 / 已验证,"classroom, training, lesson, verified",7,02_员工培训辅导,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
TRAIN-003,,课堂教学·新增,ClassroomAdd,原创设计·程序化生成,PPT图标语义库·可改色形状,02_员工培训辅导,黑板+座位象征课堂（新增变体）,用于培训课程、内训（新增场景）,课堂 / 教学 / 培训 / 新增,"classroom, training, lesson, add",7,02_员工培训辅导,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
TRAIN-004,,课堂教学·重点,ClassroomFeatured,原创设计·程序化生成,PPT图标语义库·可改色形状,02_员工培训辅导,黑板+座位象征课堂（重点变体）,用于培训课程、内训（重点场景）,课堂 / 教学 / 培训 / 重点,"classroom, training, lesson, featured",7,02_员工培训辅导,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
TRAIN-005,,课堂教学·协同,ClassroomWithPerson,原创设计·程序化生成,PPT图标语义库·可改色形状,02_员工培训辅导,黑板+座位象征课堂（协同变体）,用于培训课程、内训（协同场景）,课堂 / 教学 / 培训 / 协同,"classroom, training, lesson, withperson",7,02_员工培训辅导,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
TRAIN-006,,课堂教学·智能,ClassroomSmart,原创设计·程序化生成,PPT图标语义库·可改色形状,02_员工培训辅导,黑板+座位象征课堂（智能变体）,用于培训课程、内训（智能场景）,课堂 / 教学 / 培训 / 智能,"classroom, training, lesson, smart",7,02_员工培训辅导,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
TRAIN-007,,讲师授课,Instructor,原创设计·程序化生成,PPT图标语义库·可改色形状,02_员工培训辅导,讲师在白板前授课,用于讲师/导师场景,讲师 / 导师 / 授课,"instructor, trainer, teach",7,02_员工培训辅导,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
TRAIN-008,,讲师授课·已验证,InstructorVerified,原创设计·程序化生成,PPT图标语义库·可改色形状,02_员工培训辅导,讲师在白板前授课（已验证变体）,用于讲师/导师场景（已验证场景）,讲师 / 导师 / 授课 / 已验证,"instructor, trainer, teach, verified",7,02_员工培训辅导,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
